name,type,currency,interval,mrr,arr,discount_count,prompts_count,prompt_limit,baseline_credits_needed,credits_usage,credits_capacity,orgs_count,orgs_count_hf,orgs_purchased,new_plan,plan_credits,plan_price,purchased_credits,extra_credits_granted,extra_credits_granted_10,discount_pct,discount_amount,total_available_credits,unused_credits,unused_purchased_credits,arr_at_risk
Aurora Solar,IN_HOUSE,usd,month,89,,0,15.0,25.0,2250,1350,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2210,2210,663
Hello Audio,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Seer Interactive,AGENCY,eur,month,1966,,0,2703.0,5150.0,493500,258270,493500.0,26,0,,scale,37425,499.0,109995,346080,380688,0.0,0,493500,235230,0,0
Mary Technology,IN_HOUSE,eur,month,89,,0,6.0,25.0,2250,540,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3020,3020,906
Crave Lab,AGENCY,eur,month,199,,0,96.0,100.0,9000,8640,9000.0,1,0,,growth,12935,199.0,0,0,0,0.0,0,12935,4295,4295,793
Tulip,IN_HOUSE,eur,year,169,2029.0,0,62.0,100.0,9000,5580,9000.0,1,1,1.0,pro,14925,165.83333333333334,0,0,0,0.0,0,14925,9345,9345,1246
Better Sell Online,AGENCY,eur,month,180,,0,60.0,60.0,6300,6300,6300.0,3,2,3.0,intro,2250,89.0,2301,1749,1924,0.0,0,6300,0,0,0
Return Consulting,AGENCY,eur,month,400,,0,233.0,250.0,22500,20970,22500.0,4,0,4.0,growth,12935,199.0,9565,0,0,0.0,0,22500,1530,1530,282
REI,IN_HOUSE,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Productive,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Wrangle,IN_HOUSE,usd,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2930,2930,879
Captain Words,AGENCY,eur,month,199,,0,100.0,125.0,11250,9000,11250.0,2,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,3935,3935,726
Tepia ,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Glaut,IN_HOUSE,eur,month,89,,0,17.0,25.0,2250,1530,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2030,2030,609
Future PLC (Dell),AGENCY,eur,month,2102,,0,1887.0,1900.0,171000,169830,171000.0,6,0,,scale,37425,499.0,120187,13388,14726,0.0,0,171000,1170,0,0
Equiti,IN_HOUSE,eur,month,199,,0,91.0,100.0,9000,8190,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6735,6735,1078
Butternut Box,IN_HOUSE,eur,month,4320,,0,153.0,200.0,18000,13770,18000.0,1,1,1.0,enterprise,49900,499.0,0,0,0,0.0,0,49900,36130,36130,4336
Gymdesk,IN_HOUSE,eur,month,248,,0,25.0,100.0,12000,3000,12000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,11925,11925,1908
The Dorm,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
refficience,AGENCY,eur,month,199,,0,60.0,100.0,9000,5400,9000.0,2,0,2.0,growth,12935,199.0,0,0,0,0.0,0,12935,7535,7535,1391
"Adaptive SEO Co., Ltd",AGENCY,eur,month,89,,0,8.0,25.0,2250,720,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1530,1530,726
a11 global,AGENCY,eur,month,200,,0,65.0,150.0,13500,5850,13500.0,3,0,4.0,growth,12935,199.0,65,500,550,0.0,0,13500,7650,7150,1320
Happy Cog,AGENCY,usd,month,487,,0,127.0,225.0,20250,11430,20250.0,3,0,3.0,growth,12935,199.0,7315,0,0,0.0,0,20250,8820,8820,1628
Linkspiel,AGENCY,eur,month,314,,1,140.0,150.0,16650,15540,16650.0,5,4,5.0,growth,12935,199.0,3715,0,0,0.0,0,16650,1110,1110,205
3viertel Online Marketing,AGENCY,eur,month,200,,0,52.0,100.0,9000,4680,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,8255,8255,1524
third of life gmbh,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
interactive tools GmbH,IN_HOUSE,eur,month,199,,0,21.0,25.0,2250,1890,2250.0,1,0,4.0,pro,14925,199.0,0,0,0,0.0,0,14925,13035,13035,2086
Pliant,IN_HOUSE,eur,month,499,,0,196.0,300.0,27000,17640,27000.0,1,0,,enterprise,49900,499.0,0,0,0,0.0,0,49900,32260,32260,3871
Rablab,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Webstars Ltd,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Docker,IN_HOUSE,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Stacksy,AGENCY,eur,month,90,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,270,270,128
Zerion,IN_HOUSE,eur,month,167,,0,25.0,25.0,5250,5250,5250.0,1,0,1.0,starter,3560,89.0,1690,0,0,0.0,0,5250,0,0,0
Matador AI,IN_HOUSE,eur,month,89,,0,11.0,25.0,2250,990,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2570,2570,771
ImageKit.io,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Softonic,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
EQWAL,IN_HOUSE,eur,year,77,919.0,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,74.16666666666667,0,0,0,0.0,0,3560,1310,1310,328
Officers Of,AGENCY,usd,month,199,,0,51.0,100.0,9000,4590,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,8345,8345,1541
FrankCrum,IN_HOUSE,eur,year,162,1945.22,0,50.0,100.0,9000,4500,9000.0,1,0,1.0,starter,3560,74.16666666666667,4221,1219,1341,0.0,0,9000,4500,3281,820
Legence,AGENCY,usd,month,579,,0,100.0,300.0,27000,9000,27000.0,6,0,6.0,scale,37425,499.0,0,0,0,0.0,0,37425,28425,28425,4548
Office World,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Kitcast,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
HelloBello,IN_HOUSE,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
Vente-unique,IN_HOUSE,eur,year,169,2029.0,0,95.0,100.0,9000,8550,9000.0,2,0,2.0,pro,14925,165.83333333333334,0,0,0,0.0,0,14925,6375,6375,850
Netzbekannt,AGENCY,eur,month,340,,0,77.0,150.0,13500,6930,13500.0,6,0,5.0,growth,12935,199.0,565,0,0,0.0,0,13500,6570,6570,1213
Dofollow Inc.,AGENCY,eur,month,400,,0,92.0,300.0,27000,8280,27000.0,20,0,20.0,growth,12935,199.0,13065,1000,1100,0.0,0,27000,18720,17720,3271
AppSignal,IN_HOUSE,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3110,3110,933
Wizville,IN_HOUSE,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
Ringgitplus,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Aroma-Zone,IN_HOUSE,eur,month,89,,0,10.0,25.0,2250,900,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2660,2660,798
straight. GmbH,AGENCY,eur,month,178,,0,63.0,75.0,6750,5670,6750.0,3,0,2.0,intro,2250,89.0,2250,2250,2475,0.0,0,6750,1080,0,0
Mixbook,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Ownwell,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Resoneo,AGENCY,eur,month,199,,0,77.0,100.0,9000,6930,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,6005,6005,1109
OpenUp,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Spiky AI,IN_HOUSE,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1400,1400,420
Informa,IN_HOUSE,eur,month,199,,0,85.0,100.0,9000,7650,9000.0,3,0,4.0,pro,14925,199.0,0,0,0,0.0,0,14925,7275,7275,1164
Valtech,AGENCY,eur,month,499,,0,119.0,300.0,27000,10710,27000.0,1,1,1.0,scale,37425,499.0,0,0,0,0.0,0,37425,26715,26715,4274
Shadow-Soft,IN_HOUSE,usd,month,89,,0,100.0,25.0,9000,9000,2250.0,1,0,1.0,starter,3560,89.0,0,5440,5984,0.0,0,9000,0,0,0
Seat Unique,IN_HOUSE,eur,month,199,,0,52.0,100.0,9000,4680,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,10245,10245,1639
Jinnius Studio,AGENCY,eur,month,199,,0,30.0,75.0,6750,2700,6750.0,3,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,10235,10235,1890
Brandnamic,AGENCY,eur,month,200,,0,139.0,140.0,12600,12510,12600.0,7,0,5.0,growth,12935,199.0,0,0,0,0.0,0,12935,425,425,78
Ellusion,AGENCY,usd,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
ultrabold,AGENCY,eur,month,89,,0,24.0,25.0,2250,2160,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,90,90,43
getpress,AGENCY,eur,month,267,,0,63.0,75.0,6750,5670,6750.0,3,0,3.0,growth,12935,199.0,0,0,0,0.0,0,12935,7265,7265,1341
44ai,IN_HOUSE,eur,month,89,,0,15.0,25.0,2250,1350,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2210,2210,663
Tebra,IN_HOUSE,usd,month,199,,0,59.0,100.0,9000,5310,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,9615,9615,1538
Centro,IN_HOUSE,usd,month,89,,0,7.0,25.0,2250,630,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2930,2930,879
Prezent,IN_HOUSE,eur,month,89,,0,15.0,25.0,2250,1350,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2210,2210,663
Onewood,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
ai4Suite,AGENCY,eur,month,499,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,scale,37425,499.0,0,0,0,0.0,0,37425,35175,35175,5628
Platformengineering.org,IN_HOUSE,eur,month,89,,0,21.0,25.0,2250,1890,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1670,1670,501
Oplayo,AGENCY,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,3935,3935,726
People Data Labs,IN_HOUSE,eur,month,89,,0,13.0,25.0,2250,1170,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2390,2390,717
Appiphony,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Connective,AGENCY,eur,month,499,,0,85.0,445.0,40050,7650,40050.0,10,0,9.0,scale,37425,499.0,0,2625,2888,0.0,0,40050,32400,29775,4764
QuillBot,IN_HOUSE,eur,month,199,,0,88.0,100.0,9000,7920,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,7005,7005,1121
Flowla,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
mobile.de,IN_HOUSE,eur,year,77,919.0,0,500.0,500.0,120000,120000,120000.0,1,0,1.0,starter,3560,74.16666666666667,116,116324,127956,0.0,0,120000,0,0,0
Wonderwerk,IN_HOUSE,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
Webitics,AGENCY,eur,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,180,180,85
KlickPiloten,AGENCY,eur,month,597,,0,82.0,125.0,11250,7380,11250.0,2,0,9.0,scale,37425,499.0,0,0,0,0.0,0,37425,30045,30045,4807
eMagnetix,AGENCY,eur,month,199,,0,99.0,100.0,9000,8910,9000.0,8,0,8.0,growth,12935,199.0,0,0,0,0.0,0,12935,4025,4025,743
Upcraftq,AGENCY,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Brick,IN_HOUSE,eur,month,89,,0,9.0,25.0,2250,810,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2750,2750,825
Greenly,IN_HOUSE,eur,month,499,,0,297.0,300.0,27000,26730,27000.0,1,0,1.0,enterprise,49900,499.0,0,0,0,0.0,0,49900,23170,23170,2780
Kapten & Son,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Limitless Agency,AGENCY,eur,month,267,,0,536.0,874.0,80910,50490,80910.0,29,0,4.0,growth,12935,199.0,4420,63555,69910,0.0,0,80910,30420,0,0
Tidely,IN_HOUSE,eur,month,90,,0,16.0,25.0,2250,1440,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2120,2120,636
Karaca,IN_HOUSE,eur,month,199,,0,50.0,100.0,9000,4500,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,10425,10425,1668
nuvo,IN_HOUSE,eur,month,199,,0,89.0,100.0,9000,8010,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,6915,6915,1106
Soberlink,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Store.is,AGENCY,eur,month,765,,0,468.0,750.0,67500,42120,67500.0,6,0,,scale,37425,499.0,19950,10125,11138,0.0,0,67500,25380,15255,2441
ScaledOn,AGENCY,eur,month,90,,0,2.0,25.0,2250,180,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,2070,2070,983
SILATEC,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Zupo,AGENCY,eur,month,180,,0,76.0,88.0,7920,6840,7920.0,3,2,3.0,intro,2250,89.0,2301,3369,3706,0.0,0,7920,1080,0,0
Openfort,IN_HOUSE,eur,month,199,,0,25.0,100.0,9000,2250,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12675,12675,2028
Adzuna,IN_HOUSE,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
Oxylabs,IN_HOUSE,eur,month,89,,0,25.0,25.0,1500,1500,1500.0,1,1,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,2060,2060,618
Syzygy,AGENCY,eur,month,1200,,0,376.0,700.0,63000,33840,63000.0,7,0,10.0,scale,37425,499.0,25575,0,0,0.0,0,63000,29160,29160,4666
Halliburton,IN_HOUSE,eur,month,199,,0,31.0,100.0,9000,2790,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,12135,12135,1942
dblspc,AGENCY,eur,month,200,,0,28.0,65.0,5850,2520,5850.0,3,0,,growth,12935,199.0,0,0,0,0.0,0,12935,10415,10415,1923
Rebrandly,IN_HOUSE,eur,month,199,,0,83.0,100.0,9000,7470,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,7455,7455,1193
Verusen,IN_HOUSE,usd,month,89,,0,3.0,25.0,2250,270,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,3290,3290,987
Beatstars,IN_HOUSE,eur,month,100,,0,50.0,50.0,4500,4500,4500.0,1,0,1.0,starter,3560,89.0,420,520,572,0.0,0,4500,0,0,0
The British Council,IN_HOUSE,usd,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
Text App,IN_HOUSE,usd,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
HR Acuity,IN_HOUSE,eur,month,679,,0,298.0,300.0,63000,62580,63000.0,1,0,1.0,enterprise,49900,499.0,13100,0,0,0.0,0,63000,420,420,50
Hexaview,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
ooia,IN_HOUSE,eur,month,108,,0,24.0,25.0,3000,2880,3000.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,680,680,204
diva-e,AGENCY,eur,month,199,,0,0.0,50.0,4500,0,4500.0,1,0,2.0,growth,12935,199.0,0,0,0,0.0,0,12935,12935,12935,2388
Digisense SRL,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Smør,AGENCY,eur,month,199,,0,22.0,100.0,9000,1980,9000.0,1,0,,growth,12935,199.0,0,0,0,0.0,0,12935,10955,10955,2022
Coderbyte,IN_HOUSE,usd,month,89,,0,8.0,25.0,3750,1200,3750.0,1,0,1.0,starter,3560,89.0,0,190,209,0.0,0,3750,2550,2360,708
MaintainX,IN_HOUSE,eur,month,199,,0,50.0,100.0,9000,4500,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,10425,10425,1668
pixformance,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Seiten-Werk GmbH,AGENCY,eur,month,199,,0,63.0,100.0,9000,5670,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,7265,7265,1341
Gknordic,AGENCY,eur,month,89,,0,5.0,25.0,2250,450,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1800,1800,854
Thrive Internet Marketing,AGENCY,eur,month,800,,0,207.0,325.0,29250,18630,29250.0,4,0,,scale,37425,499.0,0,0,0,0.0,0,37425,18795,18795,3007
Löwenstark,AGENCY,eur,month,398,,0,66.0,200.0,18000,5940,18000.0,3,0,3.0,growth,12935,199.0,5065,0,0,0.0,0,18000,12060,12060,2226
Geeks360,AGENCY,usd,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,270,270,128
Ventureleap,IN_HOUSE,eur,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
elevenlabs,IN_HOUSE,eur,month,450,,0,300.0,300.0,27000,27000,27000.0,1,0,,pro,14925,199.0,12075,0,0,0.0,0,27000,0,0,0
maids.cc,AGENCY,eur,month,109,,0,25.0,25.0,3750,3750,3750.0,1,0,1.0,intro,2250,89.0,499,1001,1101,0.0,0,3750,0,0,0
Prostar,AGENCY,eur,month,288,,0,61.0,125.0,11250,5490,11250.0,2,0,2.0,growth,12935,199.0,0,0,0,0.0,0,12935,7445,7445,1374
Equipping Entrepreneurs ,AGENCY,usd,month,199,,0,73.0,100.0,9000,6570,9000.0,10,0,10.0,growth,12935,199.0,0,0,0,0.0,0,12935,6365,6365,1175
Orbital x,AGENCY,eur,month,89,,0,9.0,25.0,2250,810,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1440,1440,684
Brightside AI,IN_HOUSE,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
Optimízación Online,AGENCY,eur,month,199,,0,11.0,100.0,9000,990,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,11945,11945,2205
primelis,AGENCY,eur,month,2000,,0,3599.0,10574.0,1188630,398040,1188630.0,82,0,,scale,37425,499.0,112575,1038630,1142493,0.0,0,1188630,790590,0,0
ClickUp,IN_HOUSE,eur,month,499,,0,294.0,300.0,27000,26460,27000.0,1,1,1.0,enterprise,49900,499.0,0,0,0,0.0,0,49900,23440,23440,2813
Estrategia MIC,AGENCY,eur,month,160,,0,155.0,200.0,18000,13950,18000.0,6,0,4.0,intro,2250,89.0,1795,13955,15351,0.0,0,18000,4050,0,0
Subgrowth.fyi,AGENCY,eur,month,499,,0,112.0,130.0,11700,10080,11700.0,7,0,11.0,scale,37425,499.0,0,0,0,0.0,0,37425,27345,27345,4375
Holafly,IN_HOUSE,eur,month,199,,0,100.0,100.0,9000,9000,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,5925,5925,948
Ems Ambulance,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
First Digit,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Look Left Marketing,AGENCY,eur,month,199,,0,12.0,100.0,9000,1080,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,11855,11855,2189
Atomchat,IN_HOUSE,usd,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1760,1760,528
Growth Gauge Inc,AGENCY,usd,month,356,,0,53.0,100.0,9000,4770,9000.0,4,0,4.0,growth,12935,199.0,0,0,0,0.0,0,12935,8165,8165,1507
Funding Societies,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
The Langston Co.,IN_HOUSE,usd,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Plane Perspective,AGENCY,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,0,0,0
Solokarpfen,IN_HOUSE,eur,month,199,,0,60.0,60.0,5400,5400,5400.0,1,0,2.0,pro,14925,199.0,0,0,0,0.0,0,14925,9525,9525,1524
PRIMAGAS Energie GmbH,IN_HOUSE,eur,month,199,,0,44.0,100.0,9000,3960,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,10965,10965,1754
Payt,IN_HOUSE,eur,month,89,,0,22.0,25.0,2250,1980,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1580,1580,474
Blue Services LLC,AGENCY,usd,month,89,,0,20.0,25.0,2250,1800,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,450,450,214
Jaeckert & O'Daniel,AGENCY,eur,month,599,,0,126.0,175.0,18375,13230,18375.0,4,1,10.0,scale,37425,499.0,0,0,0,0.0,0,37425,24195,24195,3871
courtcircuit.cc,AGENCY,eur,month,89,,0,18.0,25.0,2250,1620,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,630,630,299
Hypofriend,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
PicDrop GmbH,IN_HOUSE,eur,month,89,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
Amorepacific,AGENCY,eur,month,178,,0,50.0,50.0,4500,4500,4500.0,2,0,2.0,intro,2250,89.0,2250,0,0,0.0,0,4500,0,0,0
Luxury Presence,AGENCY,eur,month,200,,0,52.0,125.0,11250,4680,11250.0,5,0,5.0,growth,12935,199.0,0,0,0,0.0,0,12935,8255,8255,1524
ithelps-digital.com,AGENCY,eur,month,100,,0,10.0,10.0,900,900,900.0,1,1,,intro,2250,89.0,0,0,0,0.0,0,2250,1350,1350,641
SMAWAX GmbH,AGENCY,eur,month,499,,0,150.0,350.0,31500,13500,31500.0,7,0,6.0,scale,37425,499.0,0,0,0,0.0,0,37425,23925,23925,3828
Snap Finance,IN_HOUSE,usd,month,89,,0,23.0,25.0,2250,2070,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1490,1490,447
IBB,AGENCY,eur,month,249,,0,79.0,100.0,21000,16590,21000.0,1,0,1.0,growth,12935,199.0,3250,4815,5296,0.0,0,21000,4410,0,0
Leverage Way,AGENCY,usd,month,89,,0,9.0,25.0,2250,810,2250.0,1,0,1.0,intro,2250,89.0,0,0,0,0.0,0,2250,1440,1440,684
S-Communication Services GmbH,AGENCY,eur,month,199,,0,98.0,100.0,9000,8820,9000.0,1,0,1.0,growth,12935,199.0,0,0,0,0.0,0,12935,4115,4115,760
CapitalBox,IN_HOUSE,eur,month,199,,0,45.0,100.0,9000,4050,9000.0,5,0,5.0,pro,14925,199.0,0,0,0,0.0,0,14925,10875,10875,1740
Player,IN_HOUSE,eur,month,199,,0,5.0,100.0,9000,450,9000.0,1,0,1.0,pro,14925,199.0,0,0,0,0.0,0,14925,14475,14475,2316
homeandsmart,IN_HOUSE,eur,month,89,,1,21.0,25.0,3000,2520,3000.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1040,1040,312
bugbug,IN_HOUSE,eur,month,90,,0,25.0,25.0,2250,2250,2250.0,1,0,1.0,starter,3560,89.0,0,0,0,0.0,0,3560,1310,1310,393
